2021-11-13_02-33-53-855787,0.4704745408465583,0.007661988883881627,0.007664963438292792,-2.9990317206642385,5.9190697923829366e-05,5.067708149593116e-05,0,0
2021-11-13_02-33-59-862743,0.4704745742216067,0.0076617139852786535,0.007664963438292792,-1.9995120881426478,5.574486779023069e-05,6.170129383634857e-05,0,0
2021-11-13_02-35-42-347983,0.47047404749678284,0.007662263782484601,0.007664142665273839,-4.997852142302368,0.00016593882592890702,8.291641041730427e-05,0,0
2021-11-13_02-35-48-353801,0.4704735797146104,0.007662263782484601,0.007664417251156543,-3.9980233571154864,9.859914296871832e-05,6.227687827922924e-05,0,0
2021-11-13_02-35-54-359820,0.47047282384533223,0.007661988883881627,0.007664963438292792,-2.9992535590464087,5.691925097892542e-05,4.8658174001026716e-05,0,0
2021-11-13_02-36-00-366854,0.4704733356288431,0.007662263782484601,0.007664688852410088,-1.999477692229867,5.7745750657976584e-05,5.863421660129866e-05,0,0
2021-11-13_02-37-56-711388,0.47047410912921583,0.0076617139852786535,0.007664963438292792,-3.26198157718858,6.677404377138807e-05,5.701162982348681e-05,9.672861257353474e-07,5.545563184852557e-07
2021-11-13_02-38-00-171014,0.47047389290374814,0.007661988883881627,0.007664417251156543,-2.9394162418537557,5.9584759113558e-05,5.5900041980330463e-05,8.197813718304542e-07,5.350848325478027e-07
2021-11-13_02-38-03-587149,0.47047419527134293,0.007662538681087576,0.007664688852410088,-2.6160397029272433,5.695625166112658e-05,5.4523201591340564e-05,7.703033778444392e-07,5.59959159526371e-07
2021-11-13_02-38-07-036878,0.4704747344449124,0.007661988883881627,0.007664417251156543,-2.2930012024210153,6.011977349514894e-05,5.462491782734331e-05,7.896604371918931e-07,5.457832722465732e-07
2021-11-13_02-39-49-715847,0.4704747572009919,0.0076617139852786535,0.007664963438292792,-4.9978394831129895,0.00015943268016622956,8.376250107434218e-05,0,0
2021-11-13_02-39-55-721783,0.47047468112639557,0.0076617139852786535,0.007664142665273839,-3.9986754807957507,0.00010049195842659466,6.040347840449654e-05,0,0
2021-11-13_02-40-01-728830,0.4704748517154704,0.007662815081868708,0.007664963438292792,-2.9990174446320377,6.02990286535757e-05,5.157029691104555e-05,0,0
2021-11-13_02-40-07-735803,0.47047473193814443,0.00766143908667568,0.007664963438292792,-1.9995140487581895,5.615324067191973e-05,5.9775417643825715e-05,0,0
2021-11-13_02-40-35-114813,0.47047292072905134,0.007661988883881627,0.007663869571705715,-3.302452466218689,6.616804490476726e-05,5.139808775206716e-05,0,0
2021-11-13_02-40-38-118833,0.47047332449775775,0.007663088478293525,0.007664142665273839,-2.9068840133656337,5.545254585146799e-05,4.922970752326895e-05,0,0
2021-11-13_02-40-41-122795,0.47047312184885676,0.007662538681087576,0.007664142665273839,-2.511655324610338,5.4684552638137347e-05,5.3416900380733334e-05,0,0
2021-11-13_02-40-44-127071,0.47047271787410927,0.007662815081868708,0.007664688852410088,-2.1158810965101345,5.8000317950997555e-05,5.6934973564799125e-05,0,0
2021-11-13_02-40-47-130863,0.4704730496208054,0.007661988883881627,0.007665235039546336,-1.7200817358046039,5.947399025900127e-05,6.731364997602364e-05,0,0
2021-11-13_02-40-50-971136,0.4704732627637186,0.007662263782484601,0.007664963438292792,-4.523495321263565,0.000123411519932059,6.653394602244603e-05,0,0
2021-11-13_02-40-53-975345,0.4704734251334457,0.007661988883881627,0.007664417251156543,-3.747094029979228,8.590117975379809e-05,5.7084889705054765e-05,0,0
2021-11-13_02-40-56-978862,0.47047372201131643,0.00766143908667568,0.007664963438292792,-2.9700238355197692,5.828423879058573e-05,5.207272617137243e-05,0,0
2021-11-13_02-40-59-982787,0.4704736317065633,0.007662538681087576,0.007663869571705715,-2.1927301707223426,5.622803693020165e-05,5.56012261095138e-05,0,0
2021-11-13_02-41-02-986793,0.47047386306484507,0.007661988883881627,0.007664688852410088,-1.4159784228935715,7.172928067001993e-05,7.637323267828917e-05,0,0
2021-11-13_02-42-07-979803,0.4704730483270315,0.007662815081868708,0.007664688852410088,-3.3018933713434135,6.364305754275028e-05,5.106912993790039e-05,0,0
2021-11-13_02-42-10-983977,0.47047323426874466,0.007663088478293525,0.007664963438292792,-2.906987420195451,0.0012735097261246202,0.00045661408439497743,0,0
2021-11-13_02-42-13-988109,0.47047337961704255,0.007661988883881627,0.007664142665273839,-2.5119732374825787,5.1887447720142515e-05,5.294479530440081e-05,0,0
2021-11-13_02-42-16-991774,0.470473592379139,0.007662263782484601,0.007664417251156543,-2.1160157002124524,5.539193749195548e-05,5.676533359524811e-05,0,0
2021-11-13_02-42-19-996005,0.4704737729841379,0.0076617139852786535,0.007664417251156543,-1.7205585156960272,6.411308594400559e-05,6.454342465787558e-05,0,0
2021-11-13_02-42-23-504905,0.4704740470895676,0.007661988883881627,0.007664142665273839,-4.523544394415085,9.063642157370199e-05,6.241921104925534e-05,0,0
2021-11-13_02-42-26-509040,0.4704744686817022,0.007662263782484601,0.007664417251156543,-3.747617988407203,8.473115524005182e-05,5.749614687891647e-05,0,0
2021-11-13_02-42-29-512886,0.4704741407099915,0.007661162685894545,0.007664417251156543,-2.9705583887706064,5.859488714935951e-05,5.1927524983852735e-05,0,0
2021-11-13_02-42-32-517139,0.4704745152854835,0.007662815081868708,0.007664417251156543,-2.1935870458496196,5.443147727662854e-05,5.792856235001792e-05,0,0
2021-11-13_02-42-35-521047,0.47047484204320145,0.007661988883881627,0.007664963438292792,-1.416459365533979,6.984023068741222e-05,7.740954077179458e-05,0,0
2021-11-13_02-43-32-127395,0.47047324242366323,0.0076617139852786535,0.007664417251156543,-4.998188832980129,0.00015820891739887593,8.775486083116381e-05,0,0
2021-11-13_02-43-38-133807,0.4704737192948749,0.007662538681087576,0.007664963438292792,-3.99845088194686,0.00010237940949372993,5.936997857340686e-05,0,0
2021-11-13_02-43-44-140775,0.47047372390028575,0.007662263782484601,0.007664142665273839,-2.9990814514003383,6.0813542390893675e-05,5.054857886940563e-05,0,0
2021-11-13_02-43-50-148121,0.47047386864079394,0.007661988883881627,0.007664688852410088,-1.9994375896315957,5.886741286281849e-05,5.8254096428372924e-05,0,0
2021-11-13_02-43-53-582754,0.4704742176451113,0.0076617139852786535,0.007664688852410088,-3.357283329401194,6.861215293024666e-05,5.200014907345705e-05,0,0
2021-11-13_02-43-56-585838,0.47047414165805873,0.007661988883881627,0.007665235039546336,-2.928842051481169,5.714167825308869e-05,5.1360089687165934e-05,0,0
2021-11-13_02-43-59-589990,0.4704745824439322,0.007662538681087576,0.007664963438292792,-2.500827194862102,5.406848008679056e-05,5.1021551728506806e-05,0,0
2021-11-13_02-44-02-597893,0.47047454621887425,0.0076617139852786535,0.007664688852410088,-2.072640879645678,5.8672498629295795e-05,5.604245167178018e-05,0,0
2021-11-13_02-44-05-601429,0.47047454169072733,0.007662263782484601,0.007665235039546336,-1.644186810473515,6.507720874203244e-05,7.233984527868372e-05,0,0
2021-11-13_02-44-09-169437,0.47047492336798136,0.0076617139852786535,0.007665235039546336,-4.31080870364081,0.00011556582737489118,6.295370225096229e-05,0,0
2021-11-13_02-44-12-172844,0.4704747826054152,0.0076633648790746575,0.007664963438292792,-3.6276892531404066,8.455749032714051e-05,5.583781119101734e-05,0,0
2021-11-13_02-44-15-176898,0.47047511805925246,0.007662263782484601,0.007664142665273839,-2.944763839809845,5.736800119923325e-05,5.1425419671481645e-05,0,0
2021-11-13_02-44-18-181116,0.47047492950868075,0.007662263782484601,0.007664688852410088,-2.2618870896231726,5.354858021961981e-05,5.444214516057789e-05,0,0
2021-11-13_02-44-21-184816,0.47047451527687323,0.007662538681087576,0.007664688852410088,-1.5791192126674074,6.409402692827722e-05,7.137761300413716e-05,0,0
2021-11-13_02-52-14-995482,0.47047330219293443,0.007662263782484601,0.007664688852410088,-4.99784225292824,0.00016563003158121903,8.710993722596278e-05,3.755372998989232e-06,1.2489768406003931e-06
2021-11-13_02-52-21-410941,0.47047340089380324,0.007661988883881627,0.007664688852410088,-3.998158383487209,0.00011263625817603457,6.293255747841966e-05,2.068286628079938e-06,6.957179673576755e-07
2021-11-13_02-52-27-869236,0.4704731186321639,0.007662538681087576,0.007664142665273839,-2.998964499699877,6.222280044589692e-05,5.511492908513591e-05,8.702060653045853e-07,5.153326342757416e-07
2021-11-13_02-52-34-338456,0.4704735074663992,0.007662263782484601,0.007664688852410088,-1.9992774340061943,6.046587919346194e-05,6.086267933327216e-05,6.926680413456625e-07,5.793742690574445e-07
2021-11-13_02-53-22-343711,0.4704733043525174,0.007662263782484601,0.007664688852410088,-4.997572941971119,0.000168405180254365,8.862752584864878e-05,3.6741000981020686e-06,1.253872523450047e-06
2021-11-13_02-53-28-737427,0.4704725843296291,0.007662538681087576,0.007664417251156543,-3.99823375827343,0.00010984558996557454,6.338488555712183e-05,2.0000756293933965e-06,6.72293729686148e-07
2021-11-13_02-53-35-200768,0.47047320035977,0.00766143908667568,0.00766550962542904,-2.999017444269938,6.144785571817203e-05,5.5611566282366044e-05,8.963625959054049e-07,5.225344618287042e-07
2021-11-13_02-53-41-669811,0.4704740288753852,0.007663088478293525,0.007664142665273839,-1.9992000028592054,6.351463752055443e-05,6.054817470017128e-05,7.393890450978219e-07,5.649462930703289e-07
2021-11-13_02-55-30-816152,0.4704737519597866,0.007662538681087576,0.007664963438292792,-4.998147790662939,0.00017329317576259863,8.177167899335769e-05,3.7446770225820325e-06,1.0791094361989764e-06
2021-11-13_02-55-37-219626,0.47047340985617936,0.007662263782484601,0.007664963438292792,-3.9981216260007537,0.00010787770979685546,6.39191465281796e-05,2.041470775393228e-06,6.466524836151813e-07
2021-11-13_02-55-43-671126,0.4704732872934084,0.007662538681087576,0.007664417251156543,-2.99874952204986,6.351432740010367e-05,5.643342119234231e-05,8.60134353828e-07,5.49857966262103e-07
2021-11-13_02-55-50-116835,0.470473117744706,0.007661988883881627,0.007664963438292792,-1.9995161631035623,5.84161452038956e-05,6.311952947125643e-05,6.55552721381282e-07,5.986384561662174e-07
2021-11-13_02-56-20-858231,0.4704745090499367,0.007661988883881627,0.00766550962542904,-3.2652356921730687,7.019407682733184e-05,5.6785978092754364e-05,1.0063076199790975e-06,5.784450882974645e-07
2021-11-13_02-56-24-273898,0.47047508055550574,0.007661162685894545,0.007664688852410088,-2.8447436062964355,5.854387936052145e-05,5.6142215770934525e-05,8.486506118119306e-07,5.661086174666867e-07
2021-11-13_02-56-27-723302,0.4704749331163967,0.007661988883881627,0.007664688852410088,-2.424553447259909,5.67311524138416e-05,5.772187194745284e-05,7.150832516145687e-07,5.830731870755495e-07
2021-11-13_02-56-31-189636,0.47047487673536753,0.007662538681087576,0.007665235039546336,-2.0034757998990367,5.9134137704198996e-05,6.208126015342219e-05,6.719609112955841e-07,5.746966340735612e-07
2021-11-13_02-56-34-620430,0.47047470005686104,0.007661988883881627,0.007665235039546336,-1.5827363094708777,6.879206279836223e-05,7.213721059611098e-05,7.191169788109538e-07,4.7005377700154694e-07
2021-11-13_02-56-38-597872,0.47047428022649096,0.007663088478293525,0.007664417251156543,-4.902381903791206,0.00016246310671182534,7.85125852596613e-05,3.574894863677192e-06,1.0532255201042701e-06
2021-11-13_02-56-42-071367,0.4704740575564832,0.007662538681087576,0.007664688852410088,-3.9359896178668956,0.000105141927359233,6.145483075472559e-05,1.8728957537219387e-06,5.88105947070511e-07
2021-11-13_02-56-45-585867,0.47047384455453334,0.007661988883881627,0.007663869571705715,-2.969288901599358,6.337754941925864e-05,5.563819849838749e-05,9.01212932973455e-07,5.563542980562256e-07
2021-11-13_02-56-49-025019,0.4704737648801665,0.007661988883881627,0.007664417251156543,-2.002142092942095,6.052855056651692e-05,6.0706170841246726e-05,6.7697335499179e-07,5.613216405496316e-07
2021-11-13_02-56-52-452795,0.47047328740514005,0.007662263782484601,0.007664417251156543,-1.0349971244641725,8.432465913380213e-05,8.821157321196708e-05,8.580837612560386e-07,4.854204949422827e-07
2021-11-13_02-59-23-094089,0.47047367992278405,0.007662263782484601,0.007664688852410088,-4.997967054267548,0.0001784350693610526,8.006873608939744e-05,3.93058225600383e-06,9.921484608841527e-07
2021-11-13_02-59-29-495680,0.4704731300113746,0.007662538681087576,0.007664417251156543,-3.9984195816289345,0.00011251069221390411,6.60018516787876e-05,2.030370599251192e-06,7.907992579049897e-07
2021-11-13_02-59-35-995777,0.4704730995196328,0.0076617139852786535,0.007664963438292792,-2.9989673770264846,6.160496345209672e-05,5.4531389020730746e-05,8.766930205698302e-07,5.686077400579047e-07
2021-11-13_02-59-42-407108,0.47047352176734136,0.007662815081868708,0.007664417251156543,-1.9996655051671055,5.945861860151773e-05,6.343454880225641e-05,6.57616761942188e-07,5.971234945410379e-07
2021-11-13_02-59-45-802323,0.47047362791184155,0.007662263782484601,0.007664963438292792,-3.2276252617286842,6.745944715497233e-05,5.576354551437852e-05,9.176922523099534e-07,5.441428766565617e-07
2021-11-13_02-59-49-221567,0.4704735920719009,0.007662538681087576,0.007665235039546336,-3.059552139542985,6.258875281677224e-05,5.405029580906787e-05,9.12144984952382e-07,5.335430626201962e-07
2021-11-13_02-59-52-637781,0.47047417821137244,0.007662263782484601,0.007664963438292792,-2.8914953699007295,5.863874040636037e-05,5.490084731823094e-05,8.288664381082033e-07,5.512383801132111e-07
2021-11-13_02-59-56-089927,0.47047398747329844,0.007661988883881627,0.007664688852410088,-2.7234011756226586,5.663080369119449e-05,5.4281285489388556e-05,7.828247177189909e-07,5.746342417729524e-07
2021-11-13_02-59-59-530629,0.4704743020517201,0.007662263782484601,0.007664417251156543,-2.5560200922524365,5.679382418827131e-05,5.59043262837793e-05,7.59845387816951e-07,5.768492728636664e-07
2021-11-13_03-00-02-931920,0.4704742244873571,0.0076617139852786535,0.007664963438292792,-2.3880298301760354,5.505278579427634e-05,5.79688283303768e-05,6.688721919979567e-07,5.51960754564523e-07
2021-11-13_03-00-06-334293,0.47047476281559325,0.00766143908667568,0.007664417251156543,-2.22059899567363,5.693077266188225e-05,5.9688484150261686e-05,6.625024932807991e-07,5.985775526976053e-07
2021-11-13_03-00-09-741745,0.4704751049676746,0.007662263782484601,0.007664688852410088,-2.0520288227210775,6.083666619986665e-05,5.88210442131432e-05,7.115310137200082e-07,5.614050034835026e-07
2021-11-13_03-00-13-153398,0.4704748815528077,0.007662538681087576,0.007664688852410088,-1.884960906586921,6.199455152208541e-05,6.402722060447943e-05,6.72344256509503e-07,5.45294704853029e-07
2021-11-13_03-00-16-565986,0.4704749605417889,0.007662538681087576,0.007664963438292792,-1.7165370645091649,6.452833774795037e-05,6.966008688216042e-05,6.992609659581463e-07,5.20544941159133e-07
2021-11-13_03-00-20-407833,0.47047458584374213,0.007661988883881627,0.007664688852410088,-4.85624751926021,0.00015312130117478461,7.491104007680371e-05,3.0644166982409263e-06,9.7332009842836e-07
2021-11-13_03-00-23-847803,0.4704743766124025,0.0076617139852786535,0.007664417251156543,-4.440944337118807,0.0001390041612483618,6.909061622628984e-05,2.753039496605153e-06,8.29223510599598e-07
2021-11-13_03-00-27-255444,0.47047407453936596,0.007662538681087576,0.007664963438292792,-4.0257361891694785,0.00010877558249803734,6.50712486608434e-05,1.995211379563863e-06,6.417721355068326e-07
2021-11-13_03-00-30-681618,0.47047420396910644,0.007662263782484601,0.007664963438292792,-3.610066741817497,8.523893708352562e-05,6.030503782417177e-05,1.317238535847964e-06,5.727721731144802e-07
2021-11-13_03-00-34-117599,0.4704735804636631,0.007661988883881627,0.007665235039546336,-3.194290111203004,6.882273174428317e-05,5.654902496465866e-05,1.0035807219232522e-06,5.67704235269514e-07
2021-11-13_03-00-37-531996,0.4704737032485327,0.007661988883881627,0.007665235039546336,-2.7789682753580824,5.7536951656572955e-05,5.5855478712416e-05,7.810851202301482e-07,5.888119411005199e-07
2021-11-13_03-00-40-956322,0.47047348601991734,0.007663088478293525,0.007664688852410088,-2.3639666509318866,5.632129662616763e-05,5.68265446544288e-05,6.769588189109283e-07,5.649979680245773e-07
2021-11-13_03-00-44-492851,0.47047346375258875,0.00766143908667568,0.007664417251156543,-1.9485884240836793,6.207745762865079e-05,6.338174250117484e-05,6.905756890351097e-07,5.620524951873027e-07
2021-11-13_03-00-47-938110,0.4704733482187154,0.007662538681087576,0.00766550962542904,-1.5333554787347126,7.14452073241239e-05,7.733184149642291e-05,7.623402175695955e-07,5.541079435709299e-07
2021-11-13_03-00-51-353283,0.4704732534004022,0.007661988883881627,0.007664688852410088,-1.1173232231366415,8.226456953647477e-05,8.529680414353712e-05,8.643234040189826e-07,4.4963494144046625e-07
2021-11-13_03-06-02-700551,0.46500203031907883,0.0076617139852786535,0.007664417251156543,-4.998223796089186,0.0002462570046669021,8.809960428437095e-05,8.783643370033491e-06,8.161107123384259e-07
2021-11-13_03-06-09-126599,0.465001392542962,0.0076617139852786535,0.007665235039546336,-3.998386388687319,0.00019072092262125591,9.574026937099671e-05,5.2159048211615045e-06,1.4741587942173857e-06
2021-11-13_03-06-15-590874,0.4650012814657988,0.0076617139852786535,0.007664688852410088,-2.998625917718673,0.00012264799881837185,0.00010864284736638631,2.2943460256088886e-06,1.5924853558217068e-06
2021-11-13_03-06-22-036325,0.46500070745941385,0.007662263782484601,0.007664688852410088,-1.999575006746978,6.50315260410268e-05,0.0001639236766790262,6.999234423824218e-07,1.9698377806434253e-06
2021-11-13_03-06-25-430993,0.4650007897859913,0.007661988883881627,0.007664688852410088,-2.4853573959242485,8.939169844104156e-05,0.00011637440542151875,1.130765009320585e-06,1.5026612947509553e-06
2021-11-13_03-06-28-833462,0.46500074101405536,0.0076617139852786535,0.007664963438292792,-2.2086193380653207,7.487313434346314e-05,0.00010244645207891571,8.191512064498459e-07,1.8044996487764864e-06
2021-11-13_03-06-32-233594,0.4650006182352809,0.007662263782484601,0.007664963438292792,-1.9330383741665442,6.360245313198681e-05,0.00011110479814661045,6.290074244810008e-07,1.828069291412693e-06
2021-11-13_03-06-35-626380,0.4650006610939451,0.007661988883881627,0.00766550962542904,-1.6564772186523562,5.604337991033689e-05,0.00011139491983485782,5.385637789315671e-07,1.978451422651391e-06
2021-11-13_03-06-39-115451,0.46500073562890987,0.00766143908667568,0.007664688852410088,-1.3804444612745452,5.6048189002689384e-05,0.00010930989342523285,5.281053865093636e-07,1.5440903193038914e-06
2021-11-13_03-06-42-538637,0.4650010216563032,0.007661988883881627,0.007664417251156543,-1.1041310854978768,6.002771644741594e-05,0.0001109154482821647,5.26917407187226e-07,1.433670618024785e-06
2021-11-13_03-06-45-950354,0.4650015004957437,0.007662538681087576,0.007664417251156543,-0.8283774804804177,6.931064188263558e-05,0.00010831387996452317,6.669232492657169e-07,1.3915937753984455e-06
2021-11-13_03-06-49-348606,0.46500169197099767,0.007662263782484601,0.007665235039546336,-0.5524754170330854,9.060491435832358e-05,0.0001222941930965844,1.0781128452441003e-06,1.6085505780234192e-06
2021-11-13_03-06-52-732673,0.4650017478335278,0.007662263782484601,0.007664688852410088,-0.276380790494033,0.00010773900645456872,0.0001286296454076146,1.4264704211215117e-06,1.7584570278043184e-06
2021-11-13_03-06-56-140619,0.4650018506007335,0.007662263782484601,0.007664142665273839,-0.0005929358815726136,0.00012269854351264545,0.000125827272279223,2.284519114253189e-06,2.1611812283780328e-06
2021-11-13_03-06-59-947262,0.46500170404208546,0.007662263782484601,0.007664963438292792,-5.3842805065457595,0.00016848909668995053,9.592223865904447e-05,3.6366613482303534e-06,1.647976886486958e-06
2021-11-13_03-07-03-372601,0.46500197816064115,0.007662263782484601,0.007664688852410088,-5.771882011416581,0.00033696260070429756,7.576964455289025e-05,1.686614120095794e-05,6.523990442664785e-07
2021-11-13_03-07-06-735911,0.4650012383352887,0.007662263782484601,0.007665235039546336,-5.412957416140871,0.0002910123516790897,8.041257380723285e-05,1.2116666969718283e-05,5.305998230210666e-07
2021-11-13_03-07-10-155592,0.4650013065053335,0.007662815081868708,0.007664417251156543,-5.054193615847794,0.00025125746351260727,8.684971301199701e-05,9.085319570960979e-06,6.282412543782928e-07
2021-11-13_03-07-13-557725,0.46500093561040295,0.0076617139852786535,0.007664963438292792,-4.696255371017411,0.0002423673447400849,8.979804589255279e-05,7.970983510638746e-06,1.0332243687509167e-06
2021-11-13_03-07-16-962770,0.4650005825053627,0.0076636382754994735,0.007664963438292792,-4.336943042026105,0.0002231332185957124,9.435722882860643e-05,6.683485605741537e-06,1.4047921923334995e-06
2021-11-13_03-07-20-354334,0.4650009280168811,0.007661988883881627,0.007665235039546336,-3.9781688736884755,0.0001989910837126133,9.873226279860554e-05,5.548313607569041e-06,1.6000087765754935e-06
2021-11-13_03-07-23-759355,0.4650006625671414,0.007662815081868708,0.007665235039546336,-3.619033980862326,0.00016652433232913798,0.00010576408762512946,4.002798187998361e-06,1.7055010007761406e-06
2021-11-13_03-07-27-288132,0.46500047763774355,0.007662263782484601,0.007664142665273839,-3.2609460212593833,0.00012942709817740587,9.71608401078953e-05,2.8092613609186864e-06,1.710779095792288e-06
2021-11-13_03-07-30-657262,0.4650007028800549,0.007661988883881627,0.007665235039546336,-2.9020767363582016,0.00011926572060925229,0.00010254539960657093,1.9994658891555317e-06,1.8714460966182294e-06
2021-11-13_03-10-29-762401,0.4700002586598505,0.007662263782484601,0.007664963438292792,-4.998002880002299,0.000174722131609503,7.702321001013066e-05,3.7790970091073763e-06,9.08374862903457e-07
2021-11-13_03-10-36-183120,0.47000035238400606,0.007661988883881627,0.007664417251156543,-3.998307089150468,0.000114385421789466,6.772076974687878e-05,2.1649954988657507e-06,6.718501267815831e-07
2021-11-13_03-10-42-586989,0.47000092071943517,0.007662815081868708,0.007664417251156543,-2.9986256097099155,6.68167819409165e-05,5.724795171633866e-05,8.770020168498895e-07,5.427150424905707e-07
2021-11-13_03-10-48-989147,0.47000121545834733,0.007662538681087576,0.007664963438292792,-1.9996753040664164,5.98286182957336e-05,6.297581890645954e-05,6.980751456894693e-07,6.313610309141724e-07
2021-11-13_03-10-52-474678,0.47000156330872106,0.007662263782484601,0.007664688852410088,-3.254535146833769,7.142737610787997e-05,5.8187803607946175e-05,1.00795874820975e-06,5.52512494521716e-07
2021-11-13_03-10-55-888346,0.4700018240006545,0.007662263782484601,0.007664417251156543,-2.8218025206637223,6.289639901605696e-05,5.8056319821002385e-05,9.358110410961314e-07,5.820622264627919e-07
2021-11-13_03-10-59-286827,0.4700016675167456,0.007662538681087576,0.007664688852410088,-2.3894514487768967,5.3940920402405e-05,5.905707377621638e-05,6.396430773293038e-07,6.022155952360803e-07
2021-11-13_03-11-02-706938,0.47000175086320845,0.007662538681087576,0.007664688852410088,-1.9571599999697011,5.7522573789964316e-05,6.38236865931678e-05,6.405852747288983e-07,5.97008075902744e-07
2021-11-13_03-11-06-108604,0.47000185961794333,0.007661988883881627,0.007664688852410088,-1.5255151381316272,6.723461574054449e-05,7.567683936113218e-05,6.911516906476511e-07,5.085434856469809e-07
2021-11-13_03-11-09-894822,0.4700017602145171,0.00766143908667568,0.007665235039546336,-2.4165828900171316,5.5714738177032435e-05,6.0853876097535374e-05,6.69570854742139e-07,6.178977654015742e-07
2021-11-13_03-11-13-300421,0.47000166638634794,0.007661988883881627,0.007664688852410088,-3.1210690020886602,6.771464463391448e-05,5.9055531880221753e-05,9.62432504248657e-07,5.757223613014577e-07
2021-11-13_03-11-16-690476,0.4700021835599471,0.007662538681087576,0.007664688852410088,-3.8254906316956796,9.575487547393425e-05,6.364006838009661e-05,1.688872964092514e-06,6.030022757495585e-07
2021-11-13_03-11-20-084740,0.4700017676242071,0.007661988883881627,0.007664688852410088,-4.52993875715268,0.00014714861881347572,6.987951077830465e-05,2.879642422710816e-06,7.370520163171142e-07
2021-11-13_03-11-23-473172,0.4700018792506052,0.007662538681087576,0.007664688852410088,-5.234990708813665,0.00020044443135056045,8.156999228652735e-05,4.680755560319211e-06,1.0735849396528827e-06
2021-11-13_03-14-39-183157,0.47000055303854626,0.007661988883881627,0.007664688852410088,-5.997426404991748,0.00024153265342362432,0.0001188061348106791,7.236891908504971e-06,1.7015063502808116e-06
2021-11-13_03-14-45-805881,0.47000086378316464,0.007661988883881627,0.007664417251156543,-3.9984375223316686,0.00010554586153188608,6.969436864730275e-05,2.0271409119140586e-06,7.662149426211074e-07
2021-11-13_03-14-52-240470,0.47000040832691825,0.007662263782484601,0.007664688852410088,-2.998906930342951,6.614529197971898e-05,5.916259131972605e-05,9.802753756127935e-07,5.947660400133871e-07
2021-11-13_03-14-58-834346,0.47000074815504866,0.007662538681087576,0.007664688852410088,-1.9994859677550514,5.822297339058901e-05,6.325852534378876e-05,6.46078484502685e-07,6.167619920342542e-07
2021-11-13_03-15-02-282805,0.47000114912502344,0.007661988883881627,0.007664963438292792,-3.2925566911035586,7.4517297083843e-05,5.9353225908621805e-05,1.1119122083898847e-06,5.903516463425842e-07
2021-11-13_03-15-06-314753,0.4700017450138923,0.007661988883881627,0.007664417251156543,-2.8336146043247266,6.138086292790264e-05,5.8411530371290364e-05,8.41869587595273e-07,5.756377458765642e-07
2021-11-13_03-15-09-980096,0.47000147684420596,0.007662263782484601,0.007664417251156543,-2.374753842589212,5.5873394794859285e-05,6.035096680230368e-05,6.694674207670126e-07,6.317189728236603e-07
2021-11-13_03-15-13-417251,0.47000147412459176,0.007662815081868708,0.007664963438292792,-1.9156263364338795,5.819012819811916e-05,6.598873481323997e-05,6.364737766718501e-07,6.003688299039848e-07
2021-11-13_03-15-17-050982,0.47000225567569515,0.0076617139852786535,0.007664963438292792,-1.4560435299893666,6.793215798465758e-05,7.432771622457106e-05,7.140966282266422e-07,4.6947011191360843e-07
2021-11-13_03-15-20-930689,0.4700020729230513,0.007661988883881627,0.007664963438292792,-4.607699894156978,0.0001453416986878442,7.366448316913412e-05,3.0020636107369186e-06,9.547946769358235e-07
