timestamp,nex,ney,bmx,bmy,xsizes,ysizes,kx,ky,adapted
2021-12-03_16-18-55-761486,6.808127025597731e-07,3.7608417649782204e-07,1.0126506587381046,1.095752205009616,[0.000159568569, 8.75908038e-05, 6.55396626e-05, 4.85704395e-05, 7.99284069e-05],[9.65669677e-05, 5.6144047e-05, 4.8972177e-05, 4.80127438e-05, 5.86293035e-05],[-11.06697639  -8.72171297  -7.64565496  -6.53013293  -4.11147835],[-11.06697639  -8.72171297  -7.64565496  -6.53013293  -4.11147835],False
2021-12-03_16-19-06-328475,5.379240385053485e-07,2.9715179833284953e-07,1.016072573099636,1.1241500921955456,[0.000159568569, 8.75908038e-05, 6.55396626e-05, 4.85704395e-05, 7.99284069e-05],[9.65669677e-05, 5.6144047e-05, 4.8972177e-05, 4.80127438e-05, 5.86293035e-05],[-12.45037213  -9.81194577  -8.6013782   -7.34641353  -4.62542194],[-12.45037213  -9.81194577  -8.6013782   -7.34641353  -4.62542194],False
